black,hispanic,married,education,treat,age,re74,re75,re78
1,0,1,12,1,32,13764.772684298514,12791.774254275753,15191.239038297741
0,0,1,16,1,34,24302.488328252613,25114.138750881782,39168.79423025982
0,0,1,14,0,27,20944.085879079,22550.153429582264,7865.4319235068015
0,0,1,11,0,24,1932.9195292847253,13267.83062440043,4133.074041805841
0,0,1,13,1,37,45118.8177216815,48483.46038756557,49168.1009462972
0,0,1,8,0,38,25803.758675516307,19678.083247891773,20815.006552067913
0,0,1,17,1,27,47131.05901676878,43385.77046509528,57390.49420626071
1,0,1,11,0,19,9671.411259365526,5837.46962030595,9514.607127709154
0,0,1,16,0,36,7599.859955188405,17582.827429823054,7257.204019648991
1,0,1,12,1,39,6569.728437149576,6304.98139284124,14611.73988698831
0,0,0,11,0,45,33638.17423671349,25518.332593624364,39511.91356183096
0,0,1,14,0,29,35088.91000902433,38511.527896489,24196.358816912194
0,0,0,17,1,28,36190.98786696591,31885.53034887884,45231.525745091036
0,0,1,6,0,51,3495.041112587849,6434.853341696138,0.0
0,0,1,12,0,44,38085.639446266076,39514.780171859515,39443.94858150037
1,0,0,12,1,35,13649.025403349557,9291.561037496202,14047.434063895318
1,0,1,6,0,30,0.0,0.0,0.0
0,0,1,11,1,31,7258.515794632616,0.0,8078.550944205291
0,0,1,12,1,32,12284.438270982359,6095.657661587331,7814.815091404299
0,0,1,20,1,36,50931.56874451453,47597.435019320605,55541.20490564343
0,0,1,15,0,42,6692.578115807379,26342.0273770166,8003.8351814131
0,0,1,18,1,39,37933.70192612345,40281.93963186652,48333.90435751534
0,0,1,5,0,59,27873.10939573794,27152.921091306813,19704.339256574534
0,0,1,12,1,43,49169.80939291221,50261.8633616729,56052.45202497383
1,0,1,7,0,32,21057.753698788118,5733.1700220174935,15709.187179846636
0,1,1,6,0,36,13737.552592446016,8552.113778389226,8551.943337235103
0,0,1,16,1,41,23841.06813710036,19622.99262546769,38838.36370600453
0,0,1,11,1,34,15392.449146839177,4367.68544898734,14546.296378209743
0,0,0,14,0,39,17966.674035094038,8407.503023001436,30742.78539820189
0,0,1,16,1,40,8962.61411432309,22202.34284688311,36681.4833057495
0,0,1,16,1,41,49872.085809714394,34066.34996812316,28258.118444619344
0,0,1,16,1,31,10054.975436611814,0.0,5015.369557471663
0,0,1,16,0,38,23295.22522248349,23971.1303178808,16659.21270541387
0,0,1,12,1,47,40922.3978533428,27480.546394707977,41090.68091480962
1,0,1,12,0,21,9102.045662964712,10979.133009458654,13409.837375162992
0,0,1,14,0,54,27716.396003899048,17812.153884334533,6639.532667867174
0,0,1,10,0,32,9606.312112560929,23370.106783737545,24468.088103251674
0,0,1,13,0,32,34787.674270755764,21667.84253579862,18670.47261062974
1,0,1,14,1,43,26321.433479654792,18553.739065675334,28584.91264703405
0,0,1,17,1,41,12950.97387315438,4436.163870695989,39941.191471090024
1,0,1,13,0,33,13833.78334287625,9765.091929001093,22844.422215511597
1,0,1,12,1,25,10495.580895608964,5641.905565558114,10771.025627673389
0,0,1,10,0,34,997.4919445097366,4708.209423614151,13166.556618954113
0,0,1,15,0,46,19841.443491198894,26567.880245512948,35385.25300695381
1,0,1,8,0,35,2966.0189678812567,2291.343649815908,15175.604293072534
0,0,1,15,0,47,46107.777592901664,48346.245142095635,44923.56818729802
1,0,0,11,0,37,18026.528761243415,14315.314841283769,12597.647864104052
1,0,1,8,1,32,7797.847683790171,17099.32157594388,28399.149408387435
0,0,1,16,1,28,51926.47796265884,38646.42422174144,40703.74236215112
0,0,1,13,1,43,12937.522218309074,2969.383519580424,11885.773944734005
0,0,1,15,0,34,42081.90268777823,27862.319324559718,42802.58033251892
0,0,1,11,0,47,0.0,0.0,0.0
0,0,1,10,0,43,20041.142191761763,28555.83267540404,9068.195378911916
0,0,1,12,1,35,51317.341535512576,37646.44468852543,52142.5336974155
0,0,1,12,1,35,42168.34190098496,37217.01651505732,48075.28197799999
1,0,1,10,0,52,23358.614540899172,27928.082623355273,20164.71407561699
1,0,1,7,0,24,11208.597749067987,13414.528894429084,8736.096931200162
0,0,0,18,0,37,41114.89181067966,41324.54674515856,44913.67809518306
1,0,1,8,1,29,0.0,3256.373133199564,4990.664950510648
1,0,1,9,0,37,0.0,4459.499098558646,0.0
0,0,1,10,0,47,29093.309574207855,32965.643727354945,41937.1104741327
1,0,1,10,1,26,8900.33836841991,7015.253032498874,17664.741934138474
0,0,1,13,0,42,18208.7639749688,18487.673868528535,12781.291587244958
1,0,1,9,1,47,7976.421420566362,17265.70169248719,6539.396266353554
0,0,1,12,0,47,21785.174395830654,12791.798550690692,21256.948056995647
0,0,1,9,1,46,27111.04634626866,24548.462671795725,37402.03336619317
0,0,1,11,0,22,28798.07943372377,26331.464539696426,23375.005072723994
0,0,1,13,1,19,18123.00197023325,14691.03197437049,16998.3192910768
0,0,0,15,1,38,36795.634518150866,45299.19157348963,60564.27685373291
1,0,1,12,1,41,20663.288275375555,18347.728923184215,42162.47172589067
0,0,1,14,1,29,41973.71165256728,38729.72295399316,54800.26780616987
0,0,1,19,0,40,22066.0570318658,22966.599312377428,44966.89143737423
0,0,1,14,1,18,18210.560643325596,8082.271013628897,27906.568952099697
0,1,1,11,0,24,3905.8941022428116,0.0,1845.1216841113164
0,0,1,12,1,35,4749.560115190157,804.1760061514033,13742.914584673534
0,0,1,15,1,39,38773.522118598295,31149.273397186687,48313.07511542969
0,0,1,14,0,39,7937.292893541049,2764.781376633895,6511.282766610748
0,0,1,12,0,36,30257.823325597332,30029.02845910496,32851.50686192826
0,0,1,13,1,33,31612.7192517481,33170.83292774432,19712.71365030186
0,0,1,17,0,28,45012.21726212894,35617.75567323607,44369.41778501186
1,0,1,8,1,28,6624.424996844696,6597.281417079215,14627.535511754144
0,0,1,13,0,41,34500.22338465764,33727.31586486206,31342.004676753855
0,1,1,5,0,35,15116.103744181615,7644.578658953079,8676.87011770929
0,0,1,15,1,29,28287.48429127796,17274.029823696437,47750.032298923674
0,0,1,17,1,34,24010.65752565567,35843.36424812634,29411.96054422095
1,0,1,11,0,36,18820.101176173073,19825.114196743365,13121.648878419517
0,0,1,12,1,31,15382.442935642062,3715.4349508550476,19832.517485964243
0,0,1,12,1,32,29966.904473669863,26340.53972230199,40970.25907566742
0,0,1,14,0,22,21244.319826849252,17980.031391647808,39020.89791944055
0,0,1,13,1,37,25332.090917138386,18399.391930079375,37812.70196430361
0,0,1,16,0,40,29209.096154841678,21355.22388691945,28895.913917917802
0,0,1,11,0,26,32323.492849314767,24721.42231791673,40489.80813939727
1,0,1,10,1,42,0.0,0.0,4114.028892483202
1,0,0,12,0,16,2045.0382532187632,8005.944926533282,12130.775123497979
1,0,1,7,0,38,4524.199783450695,8353.149005714098,18623.724806060272
0,0,0,13,1,16,1522.638344710027,0.0,14506.564694195886
1,0,1,7,1,38,14911.26380609903,13320.365117323314,9078.412090927624
0,0,0,10,1,38,16878.86777941536,29776.54529297197,47956.584860409515
0,0,1,9,1,26,1975.183097842888,3834.693995056048,15487.559483259909
0,0,0,10,0,25,20095.079700458853,26600.898783822864,26784.823922638443
0,0,1,15,1,25,30828.484587965322,14076.029280297424,37241.534341754465
0,0,1,8,1,59,4704.9120016114975,6136.000432680623,14792.362374521988
0,0,1,6,0,36,37403.24841788788,27740.47825000257,24352.154993511835
0,0,1,16,1,42,26925.525164927836,15471.23331027893,22061.519908611474
1,0,1,9,0,35,14057.427301053493,850.9444231575053,23185.928223714767
1,0,1,13,1,25,18129.210302062544,21479.963723529534,20896.87830559483
1,0,1,10,1,53,12847.702272936926,21864.064009025686,16217.511227870189
0,0,0,17,1,26,0.0,0.0,5023.202353123483
1,0,1,15,1,32,13612.195611083276,15872.521926036176,25472.645682912527
0,0,1,13,0,41,0.0,5910.348939897813,1634.7519770053004
0,0,1,14,0,27,27147.67999728507,26741.878593328198,32702.27653790518
1,0,1,9,0,46,13058.774213507688,10159.82864597091,9440.177983020574
0,0,1,13,1,31,36181.88651583967,50978.303234246705,47211.2241532646
0,0,1,15,1,58,40517.43829406369,42477.19709914022,27631.90322515028
1,0,1,11,0,22,5548.55047129505,3366.1838023037,21283.538772535627
1,0,1,12,1,27,11277.24263470673,8794.532926552925,22018.95178669112
0,0,1,14,1,50,19599.25735447794,25533.87654191612,36249.56846633676
0,0,1,13,0,41,29091.65002925652,22521.971425908116,21930.26954699721
1,0,1,9,0,25,7069.868266051175,5808.965877477387,22874.26620969396
0,0,1,9,0,43,7940.624045532408,10279.932443121073,8026.329126887344
0,0,1,11,0,24,6388.539253294528,10909.836228015547,5997.7985367183355
0,0,0,15,1,32,16414.221987346587,17599.01133659877,25866.346504293928
0,0,0,16,0,36,10950.17198397719,21155.212167901147,23448.012649355256
0,0,1,12,0,36,28932.909213058912,25801.60703906128,54401.26969557415
0,0,1,15,0,34,41751.46452149359,38360.336668458156,50632.56048324282
0,0,1,16,0,40,28449.79698849514,16486.358861400156,36365.80811378475
1,0,1,8,0,43,17350.144972471702,10333.158175199944,23177.017246648153
0,0,1,16,0,45,38883.528571010385,33769.59057144357,38890.783279413095
0,0,1,20,0,31,47560.537288719635,51309.40470955761,41977.44020839823
0,0,1,14,0,29,24486.76037185914,21972.267553756017,24133.21295024565
0,0,0,16,1,29,14352.52656633418,13650.12162396032,42057.261115042675
0,0,1,11,0,38,42322.23961578398,29211.232837514006,41912.622361594855
0,0,0,11,1,16,2964.600968529521,0.0,7418.1674942977525
0,0,0,16,0,20,11789.787655039305,17070.006016535986,32434.00392974882
1,0,1,9,1,41,22186.9014752805,16046.018503102307,17986.45364923057
0,0,1,14,0,34,31276.85521705869,44585.84182018918,45757.727684082995
0,0,1,9,0,40,9561.931216413992,11512.204688880867,5499.702845829572
0,0,1,9,0,37,22311.769758650706,19954.779159963233,15961.798707533435
0,0,1,15,1,31,13038.282441170377,17299.302718102714,25176.001089239213
0,0,1,14,0,31,0.0,0.0,3714.5698065406687
1,0,1,8,0,40,11849.104970374086,6076.409579232179,2063.6864171131674
0,0,1,15,1,39,35522.84500810308,22451.86769144807,35547.84004396081
0,0,0,17,1,17,24028.115750898607,23928.222294958,23573.68718776546
0,0,0,10,0,22,21061.84190883275,23560.214802777555,20476.342255860818
1,0,1,12,1,32,1352.9806666143522,1380.0582574087184,8161.762517179931
0,1,1,2,0,47,10145.817966430355,9825.618607591427,29028.381518172297
0,0,1,10,0,35,25005.09226360688,28950.79072259119,9705.244839431916
0,1,1,8,1,49,22776.519464617904,13581.275321657591,37561.56593812406
0,0,1,15,0,34,18088.004799014736,25675.86039851891,11597.741452722335
0,0,1,13,0,34,21616.72391710113,27811.353143678247,27951.488168328564
0,0,1,10,0,36,5898.000317535858,20086.4379850302,16214.943477805748
0,0,1,18,1,28,34831.01083739565,38668.884999385264,42202.99109755462
0,0,1,18,0,18,10295.145375251683,27260.30424652202,27467.144419622276
1,0,0,8,1,41,10307.842672814084,5574.177018310096,20029.570217435525
0,0,1,16,0,35,26804.61724527862,24644.76240024456,13746.322855919125
1,0,1,12,1,28,23726.97154519784,19951.900428223227,14582.37244407747
0,1,1,15,0,18,13764.851125687745,10820.327574204439,20056.959024785607
1,0,1,8,0,53,22022.57580400235,17640.0488807075,31494.44784894627
0,0,1,12,0,39,18976.085866697806,11298.092853646755,8651.866745893234
0,0,1,13,1,35,25392.441814252736,26594.227131559994,29534.331241200594
0,0,1,11,1,32,15250.922322251834,14918.108164890918,12968.506258530095
0,0,1,10,0,42,31681.56054254122,20852.172518229738,13580.768490012408
0,0,1,14,0,29,32043.15019787536,22208.05598006867,27731.403222882327
0,0,1,14,0,22,0.0,0.0,0.0
0,0,0,13,1,23,10691.131211932365,0.0,13875.435328755153
0,0,1,11,0,51,50795.42821323796,39554.26439493448,24550.794896246356
0,0,1,12,1,41,49049.58166714896,48999.51658117097,52741.25563506198
0,0,0,10,0,35,16780.072150671593,20335.291547076315,28703.153939121374
0,0,1,10,0,27,8068.916405022668,15769.458559401504,32684.3251352797
0,0,1,16,1,37,0.0,6226.229356866454,5235.0694761203595
0,0,1,15,0,44,36954.48434431212,28021.656672972476,28140.056737596587
0,0,1,12,0,46,26332.35296948929,29202.873244908194,34989.964342719344
0,0,1,6,0,45,8458.450788014257,1143.2794364061883,0.0
0,0,1,15,0,37,39751.538892247,41711.15111451316,41671.90511995362
0,0,0,17,1,18,16175.534409744729,21087.062541843967,51629.26068597934
0,0,1,9,1,41,43498.69978902234,50789.75029428926,52449.57170895291
0,0,1,16,0,24,33072.66337366869,33153.64267871354,44498.470669732866
1,0,0,16,1,18,15448.10601590041,21314.611377403417,37836.94159034387
0,0,1,13,0,17,29745.815487711356,21249.89736824049,34896.6900616389
0,0,0,9,0,27,21581.56261370647,27490.52742341856,30181.665989605026
0,0,1,17,1,38,50353.077961862655,53127.14481486163,68383.92961453975
1,0,1,10,0,32,14646.290573041428,14604.827135211135,17244.15837926938
0,0,1,8,0,23,26511.679357578716,17500.50502920401,24956.445996097606
0,0,0,21,0,49,31492.13788327891,48387.027348029354,45942.780143052296
0,0,1,15,0,39,15400.499727083648,12872.983092870394,24452.544506835515
0,0,1,14,0,34,6205.550299134387,4015.502993267648,17857.08725177888
0,1,1,9,1,32,6526.897284644156,11726.898676551315,35735.57799727805
1,0,1,11,1,32,28682.946172837623,19426.44641745971,23699.94017026219
0,0,1,15,1,20,25603.155183969167,31097.080885698204,4121.435066550164
0,0,1,15,1,27,0.0,0.0,9212.447391492777
0,0,0,11,0,36,0.0,0.0,5138.975107715796
0,0,0,10,0,30,9586.407507138027,15461.370133083361,5021.160571828081
1,0,1,11,1,40,4570.992664755602,0.0,10301.30170174554
0,0,1,9,0,36,7385.430959880896,4808.932718883725,9739.298652833078
0,0,1,13,1,46,44102.89503545032,39083.45965014197,62250.724004249336
0,0,1,11,0,35,37267.90681287937,40023.35242053088,41583.10842277952
0,0,0,20,1,21,18641.730093858914,12582.045508817575,15859.309556837386
0,0,1,11,0,27,17753.14909343207,20252.47430329601,12391.104520455645
1,0,0,13,1,22,4443.184030956734,290.02525373395474,5377.845863101268
1,0,1,7,0,49,17702.94408678049,13587.666588258195,5308.271948885644
0,0,1,6,0,37,14905.464284271382,18362.234536115804,20169.428285517173
0,0,1,13,0,21,0.0,0.0,0.0
0,0,1,13,1,51,10092.033246744735,16982.343635151425,31679.037750050382
0,0,1,14,1,56,36535.6163602789,30839.161081864753,32214.091142085956
0,0,1,17,1,43,27316.36035530526,20650.83102323718,30231.094297329713
0,0,1,6,1,40,27332.030062643193,25626.566448411464,17138.70760433817
0,0,1,10,0,64,13836.391517516216,10121.28838188124,2126.363004359202
1,0,1,10,0,28,14327.714508363808,6895.8823905282225,2279.31034656235
0,0,1,14,1,34,8496.45264651197,533.0775848662852,17734.42622480735
0,0,1,11,1,38,24735.842332181935,25536.845670412484,48913.421319213034
1,0,0,12,1,20,8393.737482380533,0.0,4997.433584963158
1,0,1,10,1,27,7566.740089022371,16737.88989436867,14634.440691861168
0,0,1,14,0,30,10929.66990925584,17168.20145951974,15575.689414902423
0,0,1,15,1,25,22732.35486959602,9926.354024352397,36082.048525585284
0,0,1,15,0,31,8819.690870522272,10823.456741075637,14397.200758858351
0,0,1,11,0,33,264.77731942592436,9137.882514494147,783.8071296525377
0,0,1,15,0,31,20166.183385798817,25166.627952895753,24611.77613074848
0,0,1,15,1,36,31134.604084005317,8300.040954966298,15935.292534436345
1,0,0,11,1,30,20206.180687605465,22205.74363947707,32240.22397297366
1,0,1,15,0,20,11957.93942747522,2506.5994655084924,28620.543366428094
0,1,1,17,1,20,20475.242879408717,18771.96580080418,42390.07507765785
1,0,1,8,0,25,8811.615187672785,8634.705104615743,16349.535492912693
0,0,1,17,0,49,11760.308364419036,1312.427333776428,3418.5106220626803
1,0,1,11,0,42,20183.80383748133,12439.856893522443,16749.25927673358
0,0,0,13,0,21,23609.838455230074,12118.68913316151,30487.483771252526
0,0,1,17,1,49,48957.44699736681,40454.76160529436,56583.46503273518
0,0,1,16,1,35,35155.80257061229,24423.319899027923,35109.61567436794
0,0,1,13,1,59,19234.254529466743,25406.872677996245,20658.87898119398
0,0,1,11,0,22,32551.6875584799,37052.16137069377,35407.737542741124
0,0,0,13,0,21,14264.904061535399,6894.216219931806,12455.047243537292
1,0,1,7,1,35,3551.831743015644,0.0,4599.78360275176
1,0,1,7,0,46,8750.571443225283,4610.792337361452,304.9720394653359
0,0,1,12,0,58,0.0,13398.459132650674,0.0
0,0,1,8,0,39,20392.75457516404,37731.17063825409,22152.571012390297
0,1,1,10,0,53,38350.81634903688,38737.995772779206,50800.739983704
0,0,1,11,0,42,9221.183865119774,2.389869181344693,0.0
1,0,1,7,0,41,0.0,0.0,0.0
1,0,1,9,0,36,18904.08378188537,17583.302679233082,15939.081707657131
0,0,1,9,0,31,8591.464017888755,0.0,4299.557541909264
0,0,1,16,0,39,24854.0204348137,25384.174408199553,32393.64247310193
1,0,0,11,0,18,16794.60377358165,20293.451339249365,23989.0469121671
0,0,1,13,1,45,29254.876135342158,32695.03842922275,33053.9824139287
0,0,1,11,0,27,10863.653866154076,6004.4975949223135,8282.347484720769
0,0,1,8,0,29,1650.7510890660633,2504.85451727856,9386.888205996904
0,0,1,13,0,39,7439.374890358713,12584.152114286417,3895.6314163345996
1,0,0,6,0,23,6017.399157277012,12235.367727453064,9734.277664559031
1,0,1,9,1,33,13142.488038913263,13241.827066051825,24920.74807332332
0,0,1,5,0,49,19497.00277406577,32217.066430359682,32787.61814264811
1,0,1,7,0,49,15963.255499439694,12945.03728724477,15303.422869905966
0,0,0,10,0,20,11372.902342787716,5149.729471372753,7259.095303155678
1,0,1,5,1,48,9280.927354336685,6848.744986415269,5801.157688191634
1,0,1,12,1,48,19649.446224347193,15633.371642132524,19749.99361415058
0,0,1,12,1,41,44514.339758009126,34972.67628163159,53082.17179050923
0,0,0,14,0,46,17488.91618220578,18159.557426909756,18707.70181634918
0,0,1,14,0,42,24900.339064629745,18809.7092878532,29189.011881484286
0,0,1,11,1,30,0.0,4582.844004014751,4792.41923810647
0,0,1,12,0,41,8348.846015253708,3899.321409635082,3122.854078194083
0,0,0,16,1,29,18211.890506853073,22746.5573004524,17928.45372742402
0,0,1,10,1,32,33399.59321854136,33594.17030158067,21218.591169683466
0,0,1,11,1,45,15488.486307834428,27516.820831861976,29922.581617682015
0,0,1,15,0,36,27891.36374552257,19916.12654771604,43901.39867085894
0,0,1,16,0,32,25168.701100989427,28013.99032607505,36527.3049997876
1,0,1,17,0,19,18794.15966647998,25587.89917759324,27412.859191151274
0,0,1,11,0,50,17150.887417224832,24571.301108045827,7278.265127797169
0,0,0,15,1,43,16317.497085004838,21344.76502764564,52890.63456700761
0,0,0,10,0,16,18070.909485310196,7151.359002705061,2651.5127011650475
0,0,1,16,1,24,6755.3093561570295,7342.473003305266,27948.25719331515
0,0,1,12,0,30,20958.76216452345,12392.237604351994,24705.43010077357
0,0,1,12,0,40,24740.70664940463,22097.120733445638,25900.918019502617
0,0,1,15,1,41,22734.760556912297,25426.322614345565,29399.411758165064
0,0,0,13,0,29,30821.33000914351,43489.3893581709,39225.136725161195
0,0,1,14,0,41,51393.16532157742,54420.41570239621,48329.313377261686
0,0,1,9,0,33,12772.957818517458,23632.97885545384,13554.237699555357
0,0,1,18,0,23,54640.412548762535,55686.66333456507,53142.600734364896
0,0,1,14,0,34,19563.247256749197,17409.99005761178,34929.327439863344
0,0,1,15,0,25,13727.80297116765,14148.158896738676,43484.18155722531
0,0,1,16,1,26,46428.394545698175,46025.71196611191,44090.02003253419
1,0,1,12,0,43,9283.589427354453,10304.336939581242,3150.3276478311072
0,0,1,13,1,35,11244.128388241365,19056.506271933657,27038.915547650166
1,0,0,14,1,16,9639.166249636346,12510.534658388406,7812.865200922143
0,0,1,10,0,35,26238.353726959635,14159.658972983107,15402.35810580576
0,0,1,13,1,37,32486.339567027397,40641.47412762382,37484.47541157206
